Longitude,Latitude,DateTime
89.0400166666667,-1.40855,2024-06-20 23:02:20
89.0463,-1.40836666666667,2024-06-20 23:33:39
89.0526833333333,-1.40768333333333,2024-06-21 00:04:53
89.0587333333333,-1.40703333333333,2024-06-21 00:36:09
89.06475,-1.40618333333333,2024-06-21 01:07:20
89.07065,-1.40521666666667,2024-06-21 01:38:34
89.0767833333333,-1.40398333333333,2024-06-21 02:09:43
89.0831666666667,-1.40256666666667,2024-06-21 02:40:49
89.0896166666667,-1.4014,2024-06-21 03:12:08
89.0961333333333,-1.40088333333333,2024-06-21 03:43:19
89.1030333333333,-1.40056666666667,2024-06-21 04:14:48
89.1101666666667,-1.40053333333333,2024-06-21 04:46:04
89.1174,-1.40148333333333,2024-06-21 05:17:10
89.1246,-1.40295,2024-06-21 05:48:19
89.1323833333333,-1.4043,2024-06-21 06:20:08
89.1404333333333,-1.4052,2024-06-21 06:51:18
89.148,-1.40618333333333,2024-06-21 07:22:39
89.15595,-1.40706666666667,2024-06-21 07:53:53
89.1641166666667,-1.40685,2024-06-21 08:25:19
89.1726333333333,-1.40535,2024-06-21 08:56:33
89.1810333333333,-1.40323333333333,2024-06-21 09:27:40
89.18935,-1.40136666666667,2024-06-21 09:58:49
89.1975166666667,-1.39945,2024-06-21 10:29:58
89.2055833333333,-1.39713333333333,2024-06-21 11:01:30
89.2131666666667,-1.39526666666667,2024-06-21 11:32:38
89.2203333333333,-1.39348333333333,2024-06-21 12:03:44
89.2274666666667,-1.39196666666667,2024-06-21 12:34:54
89.2346,-1.39076666666667,2024-06-21 13:06:14
89.2411833333333,-1.3895,2024-06-21 13:37:28
89.2476333333333,-1.38883333333333,2024-06-21 14:08:33
89.254,-1.38811666666667,2024-06-21 14:39:39
89.2605166666667,-1.38766666666667,2024-06-21 15:10:54
89.2674333333333,-1.38801666666667,2024-06-21 15:42:08
89.275,-1.38846666666667,2024-06-21 16:13:24
89.2829166666667,-1.38846666666667,2024-06-21 16:44:38
89.2908833333333,-1.3881,2024-06-21 17:15:54
89.2989666666667,-1.38751666666667,2024-06-21 17:47:02
89.30675,-1.38643333333333,2024-06-21 18:18:24
89.314,-1.38486666666667,2024-06-21 18:49:29
89.3212166666667,-1.38388333333333,2024-06-21 19:20:39
89.3280833333333,-1.38301666666667,2024-06-21 19:52:20
89.3745666666667,-1.38348333333333,2024-06-21 23:29:13
